,id_dite,jmeno,pohlavi,datum_narozeni,spadova_skolka,skolka_sourozence,bydliste_brno,prodlouzena_dochazka
1419,1419,Viktor Bílý,M,2018-07-20,60,,True,False
1420,1420,Viktor Šimek,M,2021-04-28,23,,True,False
1421,1421,Viktor Svatoš,M,2018-09-21,54,,True,False
1422,1422,Viktor Mareš,M,2017-03-12,71,,True,False
1423,1423,Viktor Mach,M,2021-07-10,30,,True,False
1424,1424,Viktor Vávra,M,2020-10-22,0,,True,False
1425,1425,Viktor Tomáš,M,2021-03-28,128,,True,False
1426,1426,Viktor Toman,M,2018-08-16,19,,True,False
1427,1427,Viktor Konečný,M,2019-05-16,50,,True,False
1428,1428,Viktor Vlček,M,2017-12-19,112,,True,False
1429,1429,Viktor Kratochvíl,M,2018-12-21,12,,True,False
1430,1430,Viktor Kadlec,M,2019-12-14,5,,True,False
1431,1431,Viktor Kříž,M,2019-09-12,84,,False,False
1432,1432,Viktor Horváth,M,2021-04-24,81,,True,False
1433,1433,Viktor Polák,M,2021-07-13,92,,True,False
1434,1434,Viktor Janda,M,2019-05-18,18,,True,False
1435,1435,Viktor Dušek,M,2018-07-14,10,,True,False
1436,1436,Viktor Macháček,M,2016-10-24,4,,False,False
1437,1437,Viktor Navrátil,M,2017-06-30,11,,True,False
1438,1438,Viktor Staněk,M,2017-12-08,106,,True,False
1439,1439,Viktor Pekař,M,2019-05-24,62,,True,False
1440,1440,Róbert Novák,M,2020-03-10,17,,True,False
1441,1441,Róbert Svoboda,M,2019-10-13,121,,True,False
1442,1442,Róbert Novotný,M,2019-10-09,49,51.0,True,False
1443,1443,Róbert Dvořák,M,2018-10-10,88,,True,False
1444,1444,Róbert Černý,M,2018-01-09,62,,True,False
1445,1445,Róbert Procházka,M,2021-03-11,43,,True,False
1446,1446,Róbert Kovařík,M,2017-06-04,60,,True,False
1447,1447,Róbert Veselý,M,2017-02-23,124,,True,False
1448,1448,Róbert Horák,M,2018-06-04,31,,True,False
1449,1449,Róbert Němec,M,2017-07-31,29,,True,False
1450,1450,Róbert Pospíšil,M,2016-11-10,3,,True,False
1451,1451,Róbert Marek,M,2016-08-29,0,,False,False
1452,1452,Róbert Urban,M,2019-07-14,77,,True,False
1453,1453,Róbert Soukup,M,2016-09-04,84,,True,False
1454,1454,Róbert Hájek,M,2020-12-07,113,,True,False
1455,1455,Róbert Fiala,M,2017-10-11,14,,True,False
1456,1456,Róbert Král,M,2019-10-20,80,,True,False
1457,1457,Róbert Růžička,M,2019-05-26,65,126.0,True,False
1458,1458,Róbert Beneš,M,2019-03-12,66,,False,False
1459,1459,Róbert Bílý,M,2020-08-06,87,,True,False
1460,1460,Róbert Šimek,M,2018-09-12,60,,True,True
1461,1461,Róbert Svatoš,M,2017-11-30,69,,True,False
1462,1462,Róbert Mareš,M,2017-03-01,3,,True,False
1463,1463,Róbert Mach,M,2019-09-29,62,,True,False
1464,1464,Róbert Vávra,M,2021-04-16,68,,True,False
1465,1465,Róbert Tomáš,M,2018-01-25,74,,True,False
1466,1466,Róbert Toman,M,2021-07-01,2,,True,False
1467,1467,Róbert Konečný,M,2020-03-20,106,,True,False
1468,1468,Róbert Vlček,M,2016-10-25,52,,True,False
1469,1469,Róbert Kratochvíl,M,2018-07-22,10,,True,False
1470,1470,Róbert Kadlec,M,2019-01-09,106,,True,False
1471,1471,Róbert Kříž,M,2016-06-17,113,,True,False
1472,1472,Róbert Horváth,M,2016-08-19,117,,True,False
1473,1473,Róbert Polák,M,2020-12-27,54,,True,False
1474,1474,Róbert Janda,M,2017-11-03,6,,True,False
1475,1475,Róbert Dušek,M,2017-02-02,93,,True,False
1476,1476,Róbert Macháček,M,2018-09-01,7,,True,False
1477,1477,Róbert Navrátil,M,2017-01-17,90,,True,False
1478,1478,Róbert Staněk,M,2021-07-05,12,,True,False
1479,1479,Róbert Pekař,M,2021-04-14,23,,True,False
1480,1480,Erik Novák,M,2020-09-10,89,,True,False
1481,1481,Erik Svoboda,M,2019-05-08,18,,True,False
1482,1482,Erik Novotný,M,2020-05-01,33,,True,False
1483,1483,Erik Dvořák,M,2018-04-10,134,,True,False
1484,1484,Erik Černý,M,2018-08-25,121,,True,False
1485,1485,Erik Procházka,M,2019-05-05,23,,True,False
1486,1486,Erik Kovařík,M,2017-11-16,125,,True,False
1487,1487,Erik Veselý,M,2021-02-17,52,,True,False
1488,1488,Erik Horák,M,2018-01-09,76,,True,False
1489,1489,Erik Němec,M,2020-08-13,2,,True,False
1490,1490,Erik Pospíšil,M,2018-09-05,7,,True,False
1491,1491,Erik Marek,M,2021-02-28,15,,True,False
1492,1492,Erik Urban,M,2017-03-13,76,,True,False
1493,1493,Erik Soukup,M,2016-07-21,113,,True,False
1494,1494,Erik Hájek,M,2021-05-26,50,29.0,True,False
1495,1495,Erik Fiala,M,2017-07-20,127,,True,False
1496,1496,Erik Král,M,2016-10-14,47,,True,False
1497,1497,Erik Růžička,M,2019-07-04,44,,True,False
1498,1498,Erik Beneš,M,2018-10-15,93,,False,False
1499,1499,Erik Bílý,M,2019-04-17,132,,True,False
1500,1500,Erik Šimek,M,2016-06-11,28,,True,False
1501,1501,Erik Svatoš,M,2021-03-22,97,,True,False
1502,1502,Erik Mareš,M,2019-06-11,99,,True,False
1503,1503,Erik Mach,M,2018-02-03,120,,True,False
1504,1504,Erik Vávra,M,2019-11-09,61,,True,False
1505,1505,Erik Tomáš,M,2016-11-20,123,,True,False
1506,1506,Erik Toman,M,2020-01-23,38,,True,False
1507,1507,Erik Konečný,M,2018-12-24,128,,True,False
1508,1508,Erik Vlček,M,2019-01-18,89,,True,False
1509,1509,Erik Kratochvíl,M,2018-07-31,118,,True,False
1510,1510,Erik Kadlec,M,2018-04-14,36,,True,False
1511,1511,Erik Kříž,M,2020-11-01,53,,True,False
1512,1512,Erik Horváth,M,2019-11-12,77,,True,False
1513,1513,Erik Polák,M,2019-05-21,67,,True,False
1514,1514,Erik Janda,M,2017-08-05,16,,True,False
1515,1515,Erik Dušek,M,2019-08-02,79,,True,False
1516,1516,Erik Macháček,M,2021-04-03,96,,True,False
1517,1517,Erik Navrátil,M,2021-04-11,40,,False,False
1518,1518,Erik Staněk,M,2018-06-25,64,,True,False
1519,1519,Erik Pekař,M,2021-01-10,19,,True,False
1520,1520,Matúš Novák,M,2020-06-06,65,,True,False
1521,1521,Matúš Svoboda,M,2017-06-13,69,,True,False
1522,1522,Matúš Novotný,M,2016-06-10,83,,True,False
1523,1523,Matúš Dvořák,M,2018-08-09,74,,True,False
1524,1524,Matúš Černý,M,2020-11-10,109,,True,False
1525,1525,Matúš Procházka,M,2018-08-16,121,,False,False
1526,1526,Matúš Kovařík,M,2017-08-17,39,,True,False
1527,1527,Matúš Veselý,M,2017-09-15,129,,True,False
1528,1528,Matúš Horák,M,2018-03-03,9,75.0,True,False
1529,1529,Matúš Němec,M,2016-06-07,67,,True,False
1530,1530,Matúš Pospíšil,M,2019-11-15,60,113.0,True,False
1531,1531,Matúš Marek,M,2019-10-06,79,,True,True
1532,1532,Matúš Urban,M,2020-01-26,26,,True,False
1533,1533,Matúš Soukup,M,2018-03-07,47,,True,False
1534,1534,Matúš Hájek,M,2021-07-07,53,,True,False
1535,1535,Matúš Fiala,M,2017-12-03,15,,True,False
1536,1536,Matúš Král,M,2020-02-18,4,,True,False
1537,1537,Matúš Růžička,M,2020-08-01,107,,True,False
1538,1538,Matúš Beneš,M,2019-10-29,33,,True,False
1539,1539,Matúš Bílý,M,2019-01-28,126,,True,False
1540,1540,Matúš Šimek,M,2016-09-09,35,,True,False
1541,1541,Matúš Svatoš,M,2016-11-11,71,,True,False
1542,1542,Matúš Mareš,M,2017-02-05,118,,True,True
1543,1543,Matúš Mach,M,2019-08-26,72,,True,False
1544,1544,Matúš Vávra,M,2021-03-07,118,,True,False
1545,1545,Matúš Tomáš,M,2021-03-31,60,91.0,True,False
1546,1546,Matúš Toman,M,2020-03-21,92,,True,False
1547,1547,Matúš Konečný,M,2020-05-16,24,,True,False
1548,1548,Matúš Vlček,M,2017-03-28,105,,False,False
1549,1549,Matúš Kratochvíl,M,2018-05-29,124,,True,False
1550,1550,Matúš Kadlec,M,2016-11-11,37,,True,False
1551,1551,Matúš Kříž,M,2020-04-22,107,,True,False
1552,1552,Matúš Horváth,M,2021-03-22,127,,True,False
1553,1553,Matúš Polák,M,2018-12-17,38,,True,False
1554,1554,Matúš Janda,M,2021-08-04,29,,True,False
1555,1555,Matúš Dušek,M,2020-10-24,30,,True,False
1556,1556,Matúš Macháček,M,2019-02-27,7,,True,False
1557,1557,Matúš Navrátil,M,2021-08-28,22,,True,False
1558,1558,Matúš Staněk,M,2019-06-20,56,,True,False
1559,1559,Matúš Pekař,M,2020-12-28,74,,True,False
1560,1560,Samuel Novák,M,2018-05-08,105,,True,False
1561,1561,Samuel Svoboda,M,2019-07-21,94,,True,False
1562,1562,Samuel Novotný,M,2019-06-10,126,,True,False
1563,1563,Samuel Dvořák,M,2021-07-06,38,,True,False
1564,1564,Samuel Černý,M,2017-12-14,74,,True,False
1565,1565,Samuel Procházka,M,2016-11-20,71,,False,False
1566,1566,Samuel Kovařík,M,2018-10-13,23,,True,False
1567,1567,Samuel Veselý,M,2018-07-25,64,,True,False
1568,1568,Samuel Horák,M,2016-09-01,33,,True,False
1569,1569,Samuel Němec,M,2020-02-29,131,,True,False
1570,1570,Samuel Pospíšil,M,2016-09-05,122,31.0,True,False
1571,1571,Samuel Marek,M,2020-01-10,8,,True,False
1572,1572,Samuel Urban,M,2020-10-12,91,,True,False
1573,1573,Samuel Soukup,M,2016-08-20,5,,True,False
1574,1574,Samuel Hájek,M,2020-03-21,31,,True,False
1575,1575,Samuel Fiala,M,2018-02-05,61,,True,False
1576,1576,Samuel Král,M,2021-04-01,34,,True,False
1577,1577,Samuel Růžička,M,2016-07-27,2,,True,False
1578,1578,Samuel Beneš,M,2017-10-30,32,,True,False
1579,1579,Samuel Bílý,M,2017-07-16,108,,True,False
1580,1580,Samuel Šimek,M,2018-09-24,114,,True,False
1581,1581,Samuel Svatoš,M,2020-03-24,81,99.0,True,False
1582,1582,Samuel Mareš,M,2020-08-21,52,,True,False
1583,1583,Samuel Mach,M,2016-11-30,83,,True,False
1584,1584,Samuel Vávra,M,2020-07-29,95,,True,True
1585,1585,Samuel Tomáš,M,2018-05-07,9,,True,False
1586,1586,Samuel Toman,M,2019-02-22,105,,True,False
1587,1587,Samuel Konečný,M,2018-04-04,30,,True,False
1588,1588,Samuel Vlček,M,2017-10-20,77,,True,False
1589,1589,Samuel Kratochvíl,M,2016-12-12,90,,True,False
1590,1590,Samuel Kadlec,M,2020-04-21,63,,False,False
1591,1591,Samuel Kříž,M,2019-06-28,4,,True,False
1592,1592,Samuel Horváth,M,2020-02-20,45,,True,False
1593,1593,Samuel Polák,M,2017-01-15,36,,True,False
1594,1594,Samuel Janda,M,2018-05-27,4,,True,False
1595,1595,Samuel Dušek,M,2017-03-04,72,,True,False
1596,1596,Samuel Macháček,M,2017-02-25,33,,True,False
1597,1597,Samuel Navrátil,M,2016-06-09,2,85.0,True,False
1598,1598,Samuel Staněk,M,2017-08-11,78,,True,False
1599,1599,Samuel Pekař,M,2020-10-11,14,,True,False
1600,1600,Anna Nováková,F,2019-09-03,90,,True,False
1601,1601,Anna Svobodová,F,2019-04-05,105,,True,False
1602,1602,Anna Novotná,F,2018-05-03,77,,True,False
1603,1603,Anna Dvořáková,F,2021-02-16,101,,True,False
1604,1604,Anna Černá,F,2018-06-10,48,,True,False
1605,1605,Anna Procházková,F,2019-11-06,40,,True,False
1606,1606,Anna Kučerová,F,2020-06-21,114,,True,False
1607,1607,Anna Veselá,F,2017-05-30,88,,True,False
1608,1608,Anna Horáková,F,2020-07-11,132,,True,False
1609,1609,Anna Němcová,F,2020-07-05,114,,True,False
1610,1610,Anna Křížová,F,2017-08-19,59,,True,False
1611,1611,Anna Malá,F,2017-05-19,39,,True,False
1612,1612,Anna Pospíšilová,F,2019-10-16,115,,True,False
1613,1613,Anna Marešová,F,2019-07-28,37,,True,False
1614,1614,Anna Růžičková,F,2019-08-12,71,,True,False
1615,1615,Anna Bílá,F,2018-09-01,88,,True,False
1616,1616,Anna Konečná,F,2019-08-23,129,78.0,True,False
1617,1617,Anna Kadlecová,F,2021-08-29,29,,True,False
1618,1618,Anna Tichá,F,2020-10-27,49,,True,False
1619,1619,Anna Matějová,F,2019-10-06,19,,True,False
1620,1620,Anna Jelínková,F,2021-07-28,68,,True,False
1621,1621,Anna Urbanová,F,2019-04-06,38,,True,False
1622,1622,Anna Hájková,F,2017-02-04,18,,False,False
1623,1623,Anna Pechová,F,2020-01-02,88,,True,False
1624,1624,Anna Šimková,F,2019-08-22,38,,False,False
1625,1625,Anna Hlaváčková,F,2017-09-18,120,,True,False
1626,1626,Anna Králová,F,2018-06-04,54,,True,False
1627,1627,Anna Vondráčková,F,2018-10-31,33,,True,False
1628,1628,Anna Zábranská,F,2018-07-13,80,,True,False
1629,1629,Anna Marečková,F,2018-08-25,99,,True,False
1630,1630,Anna Rýdlová,F,2016-09-05,124,,True,False
1631,1631,Anna Benešová,F,2017-03-25,7,,True,False
1632,1632,Anna Kopecká,F,2016-12-09,89,,True,False
1633,1633,Anna Křenková,F,2016-09-15,122,,True,False
1634,1634,Anna Vlčková,F,2020-10-14,52,,True,False
1635,1635,Anna Tomášková,F,2019-10-08,88,,True,False
1636,1636,Anna Havlíčková,F,2020-07-10,18,,True,False
1637,1637,Anna Tesařová,F,2017-07-09,31,,True,False
1638,1638,Anna Kočová,F,2017-11-01,110,,True,False
1639,1639,Anna Šťastná,F,2017-05-04,49,22.0,True,False
1640,1640,Barbora Nováková,F,2017-11-06,52,,True,False
1641,1641,Barbora Svobodová,F,2018-01-02,123,,True,False
1642,1642,Barbora Novotná,F,2018-04-22,69,,True,False
1643,1643,Barbora Dvořáková,F,2016-07-11,111,,True,False
1644,1644,Barbora Černá,F,2018-07-25,26,,True,False
1645,1645,Barbora Procházková,F,2019-11-29,18,,True,False
1646,1646,Barbora Kučerová,F,2017-10-26,98,,True,False
1647,1647,Barbora Veselá,F,2020-05-19,84,,True,False
1648,1648,Barbora Horáková,F,2017-03-19,9,,True,False
1649,1649,Barbora Němcová,F,2016-12-29,41,,True,False
1650,1650,Barbora Křížová,F,2016-09-26,28,14.0,True,False
1651,1651,Barbora Malá,F,2019-04-20,125,,True,False
1652,1652,Barbora Pospíšilová,F,2020-02-06,63,,False,False
1653,1653,Barbora Marešová,F,2016-06-13,23,,True,False
1654,1654,Barbora Růžičková,F,2017-02-05,6,,True,False
1655,1655,Barbora Bílá,F,2018-02-17,115,,True,False
1656,1656,Barbora Konečná,F,2020-04-25,48,,True,False
1657,1657,Barbora Kadlecová,F,2020-11-16,15,,True,False
1658,1658,Barbora Tichá,F,2019-12-04,30,,True,False
1659,1659,Barbora Matějová,F,2020-11-29,120,,True,True
1660,1660,Barbora Jelínková,F,2018-03-15,70,,True,False
1661,1661,Barbora Urbanová,F,2019-03-09,130,4.0,True,False
1662,1662,Barbora Hájková,F,2019-07-15,114,,True,True
1663,1663,Barbora Pechová,F,2017-03-16,93,,True,False
1664,1664,Barbora Šimková,F,2021-04-11,13,,True,False
1665,1665,Barbora Hlaváčková,F,2020-12-04,45,,True,False
1666,1666,Barbora Králová,F,2018-04-10,33,,True,False
1667,1667,Barbora Vondráčková,F,2018-10-29,22,,True,False
1668,1668,Barbora Zábranská,F,2019-11-10,104,,True,False
1669,1669,Barbora Marečková,F,2020-08-20,26,,True,False
1670,1670,Barbora Rýdlová,F,2020-03-12,50,,True,False
1671,1671,Barbora Benešová,F,2016-06-21,21,,True,False
1672,1672,Barbora Kopecká,F,2020-08-30,127,,True,False
1673,1673,Barbora Křenková,F,2018-11-20,1,,True,False
1674,1674,Barbora Vlčková,F,2019-11-08,36,,True,False
1675,1675,Barbora Tomášková,F,2018-06-08,47,,True,False
1676,1676,Barbora Havlíčková,F,2017-08-30,108,,True,False
1677,1677,Barbora Tesařová,F,2020-05-18,105,,True,False
1678,1678,Barbora Kočová,F,2018-03-02,121,,True,False
1679,1679,Barbora Šťastná,F,2017-08-19,15,,True,False
1680,1680,Denisa Nováková,F,2019-10-04,99,,True,False
1681,1681,Denisa Svobodová,F,2017-06-21,75,,True,False
1682,1682,Denisa Novotná,F,2020-11-20,72,,True,False
1683,1683,Denisa Dvořáková,F,2021-06-16,5,,True,False
1684,1684,Denisa Černá,F,2017-04-01,53,,True,False
1685,1685,Denisa Procházková,F,2017-01-07,21,,True,False
1686,1686,Denisa Kučerová,F,2017-12-21,126,,True,False
1687,1687,Denisa Veselá,F,2018-03-24,13,,True,False
1688,1688,Denisa Horáková,F,2018-02-19,49,,True,False
1689,1689,Denisa Němcová,F,2017-06-02,63,104.0,True,False
1690,1690,Denisa Křížová,F,2019-12-26,69,,True,False
1691,1691,Denisa Malá,F,2017-11-30,75,,True,False
1692,1692,Denisa Pospíšilová,F,2016-11-20,12,,True,False
1693,1693,Denisa Marešová,F,2018-12-18,116,,True,False
1694,1694,Denisa Růžičková,F,2016-08-08,31,,True,False
1695,1695,Denisa Bílá,F,2017-11-08,134,,True,False
1696,1696,Denisa Konečná,F,2019-09-16,86,,True,True
1697,1697,Denisa Kadlecová,F,2021-01-04,123,,True,False
1698,1698,Denisa Tichá,F,2019-12-07,27,,True,False
1699,1699,Denisa Matějová,F,2016-09-12,26,,True,False
1700,1700,Denisa Jelínková,F,2021-02-11,18,,True,False
1701,1701,Denisa Urbanová,F,2019-08-18,126,,True,False
1702,1702,Denisa Hájková,F,2020-05-05,87,,True,False
1703,1703,Denisa Pechová,F,2016-07-09,89,,True,False
1704,1704,Denisa Šimková,F,2018-02-15,112,,True,False
1705,1705,Denisa Hlaváčková,F,2019-08-24,108,,True,False
1706,1706,Denisa Králová,F,2021-05-05,52,,True,False
1707,1707,Denisa Vondráčková,F,2019-03-04,88,,True,False
1708,1708,Denisa Zábranská,F,2019-03-07,47,,True,False
1709,1709,Denisa Marečková,F,2018-04-19,6,,True,False
1710,1710,Denisa Rýdlová,F,2019-08-15,99,,True,False
1711,1711,Denisa Benešová,F,2018-02-12,27,,True,False
1712,1712,Denisa Kopecká,F,2019-07-21,113,,True,False
1713,1713,Denisa Křenková,F,2021-03-21,109,,True,False
1714,1714,Denisa Vlčková,F,2020-11-25,94,,True,False
1715,1715,Denisa Tomášková,F,2018-12-04,30,,True,False
1716,1716,Denisa Havlíčková,F,2021-04-23,101,,False,False
1717,1717,Denisa Tesařová,F,2017-12-04,13,,True,False
1718,1718,Denisa Kočová,F,2017-06-30,4,,True,False
1719,1719,Denisa Šťastná,F,2019-07-08,88,,True,False
1720,1720,Eva Nováková,F,2020-02-28,26,,True,False
1721,1721,Eva Svobodová,F,2018-01-04,27,,True,False
1722,1722,Eva Novotná,F,2019-09-02,31,,True,False
1723,1723,Eva Dvořáková,F,2018-09-15,19,124.0,True,False
1724,1724,Eva Černá,F,2017-02-05,82,,True,False
1725,1725,Eva Procházková,F,2019-05-07,19,,True,False
1726,1726,Eva Kučerová,F,2020-09-10,20,36.0,True,False
1727,1727,Eva Veselá,F,2019-03-22,79,,True,False
1728,1728,Eva Horáková,F,2021-02-25,81,,True,False
1729,1729,Eva Němcová,F,2019-06-25,86,,True,False
1730,1730,Eva Křížová,F,2019-09-13,56,,True,False
1731,1731,Eva Malá,F,2020-01-06,67,,True,False
1732,1732,Eva Pospíšilová,F,2018-06-23,91,,True,False
1733,1733,Eva Marešová,F,2018-11-16,107,,True,False
1734,1734,Eva Růžičková,F,2019-04-03,79,,True,False
1735,1735,Eva Bílá,F,2020-04-16,107,,True,False
1736,1736,Eva Konečná,F,2019-10-19,82,,True,True
1737,1737,Eva Kadlecová,F,2017-05-13,33,,True,False
1738,1738,Eva Tichá,F,2021-03-12,19,,True,False
1739,1739,Eva Matějová,F,2018-06-25,126,,True,False
1740,1740,Eva Jelínková,F,2017-04-30,29,,True,False
1741,1741,Eva Urbanová,F,2016-11-16,103,,True,False
1742,1742,Eva Hájková,F,2017-06-11,51,,True,False
1743,1743,Eva Pechová,F,2019-12-06,106,,True,False
1744,1744,Eva Šimková,F,2019-05-30,58,,True,False
1745,1745,Eva Hlaváčková,F,2016-12-08,57,,True,False
1746,1746,Eva Králová,F,2020-12-31,128,94.0,True,False
1747,1747,Eva Vondráčková,F,2017-01-31,56,,True,False
1748,1748,Eva Zábranská,F,2018-10-18,107,,True,False
1749,1749,Eva Marečková,F,2019-09-12,130,,False,False
1750,1750,Eva Rýdlová,F,2021-05-16,92,,True,False
1751,1751,Eva Benešová,F,2017-01-26,29,,True,False
1752,1752,Eva Kopecká,F,2018-10-08,100,,True,False
1753,1753,Eva Křenková,F,2016-11-04,41,,True,False
1754,1754,Eva Vlčková,F,2021-04-02,121,,True,False
1755,1755,Eva Tomášková,F,2021-05-09,125,,True,False
1756,1756,Eva Havlíčková,F,2018-10-14,9,,True,False
1757,1757,Eva Tesařová,F,2020-05-08,88,,True,False
1758,1758,Eva Kočová,F,2018-08-02,63,,True,False
1759,1759,Eva Šťastná,F,2018-02-09,67,,False,False
1760,1760,Hana Nováková,F,2021-03-07,58,,True,False
1761,1761,Hana Svobodová,F,2017-10-06,50,,True,False
1762,1762,Hana Novotná,F,2018-04-29,5,,True,False
1763,1763,Hana Dvořáková,F,2018-11-08,60,,True,False
1764,1764,Hana Černá,F,2020-11-10,83,,True,False
1765,1765,Hana Procházková,F,2020-06-23,54,,True,False
1766,1766,Hana Kučerová,F,2016-08-19,53,,True,False
1767,1767,Hana Veselá,F,2020-03-31,81,,True,False
1768,1768,Hana Horáková,F,2017-08-08,103,,True,False
1769,1769,Hana Němcová,F,2020-09-05,18,,True,False
1770,1770,Hana Křížová,F,2019-12-19,96,,True,False
1771,1771,Hana Malá,F,2018-03-12,75,,True,False
1772,1772,Hana Pospíšilová,F,2019-01-25,57,,True,False
1773,1773,Hana Marešová,F,2020-02-09,7,,True,True
1774,1774,Hana Růžičková,F,2017-09-28,108,,True,False
1775,1775,Hana Bílá,F,2017-05-25,41,,True,False
1776,1776,Hana Konečná,F,2020-10-20,47,,True,False
1777,1777,Hana Kadlecová,F,2021-03-09,8,,True,False
1778,1778,Hana Tichá,F,2019-11-21,72,,True,False
1779,1779,Hana Matějová,F,2018-01-10,29,,True,False
1780,1780,Hana Jelínková,F,2020-08-08,14,,True,False
1781,1781,Hana Urbanová,F,2021-06-05,37,,False,False
1782,1782,Hana Hájková,F,2019-01-23,25,,True,False
1783,1783,Hana Pechová,F,2019-05-02,77,,True,False
1784,1784,Hana Šimková,F,2017-03-14,88,,True,False
1785,1785,Hana Hlaváčková,F,2019-09-28,73,,True,False
1786,1786,Hana Králová,F,2020-12-02,130,39.0,True,False
1787,1787,Hana Vondráčková,F,2018-05-14,64,,True,False
1788,1788,Hana Zábranská,F,2017-06-16,88,,True,False
1789,1789,Hana Marečková,F,2019-05-21,115,,True,False
1790,1790,Hana Rýdlová,F,2020-08-06,75,,True,False
1791,1791,Hana Benešová,F,2018-04-28,3,,True,False
1792,1792,Hana Kopecká,F,2021-01-11,32,,True,False
1793,1793,Hana Křenková,F,2020-08-04,59,,True,False
1794,1794,Hana Vlčková,F,2018-11-18,123,,True,False
1795,1795,Hana Tomášková,F,2021-07-21,8,,True,False
1796,1796,Hana Havlíčková,F,2018-04-13,61,,True,True
1797,1797,Hana Tesařová,F,2016-10-07,119,,True,False
1798,1798,Hana Kočová,F,2019-03-29,132,,True,False
1799,1799,Hana Šťastná,F,2020-06-10,1,,True,False
1800,1800,Helena Nováková,F,2018-04-08,71,,True,False
1801,1801,Helena Svobodová,F,2018-10-14,90,,True,False
1802,1802,Helena Novotná,F,2019-07-01,109,,True,False
1803,1803,Helena Dvořáková,F,2016-06-20,50,,True,False
1804,1804,Helena Černá,F,2017-07-27,113,,True,False
1805,1805,Helena Procházková,F,2019-08-24,13,,True,False
1806,1806,Helena Kučerová,F,2017-12-17,91,,True,False
1807,1807,Helena Veselá,F,2021-01-10,75,,True,False
1808,1808,Helena Horáková,F,2019-06-22,114,,True,False
1809,1809,Helena Němcová,F,2016-08-04,103,,False,True
1810,1810,Helena Křížová,F,2019-07-25,7,,True,False
1811,1811,Helena Malá,F,2021-04-23,64,,True,False
1812,1812,Helena Pospíšilová,F,2020-10-14,48,,True,False
1813,1813,Helena Marešová,F,2018-03-21,45,,True,False
1814,1814,Helena Růžičková,F,2021-04-05,96,,True,False
1815,1815,Helena Bílá,F,2020-10-27,127,,True,True
1816,1816,Helena Konečná,F,2018-11-24,93,,True,False
1817,1817,Helena Kadlecová,F,2020-04-10,82,,True,False
1818,1818,Helena Tichá,F,2020-12-16,134,,True,False
1819,1819,Helena Matějová,F,2018-08-23,92,,True,False
1820,1820,Helena Jelínková,F,2017-02-18,42,,True,False
1821,1821,Helena Urbanová,F,2020-07-07,71,,True,False
1822,1822,Helena Hájková,F,2021-02-01,53,,True,False
1823,1823,Helena Pechová,F,2017-06-09,98,,False,True
1824,1824,Helena Šimková,F,2020-08-06,95,,True,False
1825,1825,Helena Hlaváčková,F,2019-07-29,2,,True,False
1826,1826,Helena Králová,F,2020-12-07,92,,True,False
1827,1827,Helena Vondráčková,F,2019-03-04,131,,True,False
1828,1828,Helena Zábranská,F,2016-11-13,101,,True,False
1829,1829,Helena Marečková,F,2019-10-27,45,,True,False
1830,1830,Helena Rýdlová,F,2017-07-28,6,,True,False
1831,1831,Helena Benešová,F,2016-09-25,59,,True,False
1832,1832,Helena Kopecká,F,2016-11-15,28,,True,False
1833,1833,Helena Křenková,F,2018-08-04,124,,True,False
1834,1834,Helena Vlčková,F,2018-11-12,116,,True,False
1835,1835,Helena Tomášková,F,2021-04-13,0,,True,False
1836,1836,Helena Havlíčková,F,2020-03-08,21,,True,False
1837,1837,Helena Tesařová,F,2019-10-22,32,,True,False
1838,1838,Helena Kočová,F,2016-11-13,93,47.0,False,False
1839,1839,Helena Šťastná,F,2016-07-31,61,,True,False
1840,1840,Ivana Nováková,F,2018-11-22,0,,True,False
1841,1841,Ivana Svobodová,F,2016-11-01,125,,True,False
1842,1842,Ivana Novotná,F,2018-08-27,78,,True,False
1843,1843,Ivana Dvořáková,F,2020-10-26,110,,True,False
1844,1844,Ivana Černá,F,2018-07-03,59,,True,False
1845,1845,Ivana Procházková,F,2016-12-31,86,,True,False
1846,1846,Ivana Kučerová,F,2020-01-22,56,,True,False
1847,1847,Ivana Veselá,F,2017-01-10,115,,True,False
1848,1848,Ivana Horáková,F,2021-04-16,16,77.0,True,False
1849,1849,Ivana Němcová,F,2020-09-17,127,,True,False
1850,1850,Ivana Křížová,F,2018-02-26,55,,True,False
1851,1851,Ivana Malá,F,2017-06-11,21,,True,False
1852,1852,Ivana Pospíšilová,F,2021-05-29,55,,True,False
1853,1853,Ivana Marešová,F,2020-12-22,90,,True,False
1854,1854,Ivana Růžičková,F,2019-12-17,38,,True,False
1855,1855,Ivana Bílá,F,2020-08-28,125,,True,False
1856,1856,Ivana Konečná,F,2019-01-18,91,,True,False
1857,1857,Ivana Kadlecová,F,2017-02-22,55,,True,False
1858,1858,Ivana Tichá,F,2018-12-21,109,,True,False
1859,1859,Ivana Matějová,F,2021-05-20,75,,True,False
1860,1860,Ivana Jelínková,F,2019-08-25,86,,True,False
1861,1861,Ivana Urbanová,F,2018-10-01,125,,True,False
1862,1862,Ivana Hájková,F,2019-12-25,79,,True,False
1863,1863,Ivana Pechová,F,2019-12-26,20,,True,False
1864,1864,Ivana Šimková,F,2019-07-31,93,,True,False
1865,1865,Ivana Hlaváčková,F,2017-04-06,85,,True,False
1866,1866,Ivana Králová,F,2020-03-25,119,,True,False
