,dite_id,jmeno,pohlavi,datum_narozeni,bydliste_brno,spadova_skolka,skolka_sourozence,prodlouzena_dochazka
3987,3987,Zuzana Test Tesařová,F,2018-08-28,True,85,-1,False
3988,3988,Zuzana Test Kočová,F,2021-05-19,True,12,-1,False
3989,3989,Zuzana Test Šťastná,F,2018-10-20,True,103,-1,False
3990,3990,Zuzana Test Smetanová,F,2019-03-24,True,118,-1,False
3991,3991,Zuzana Test Stará,F,2021-08-08,True,103,-1,False
3992,3992,Zuzana Test Martínková,F,2022-05-15,True,59,-1,False
3993,3993,Zuzana Test Málková,F,2022-05-27,True,5,-1,False
3994,3994,Zuzana Test Švadlenková,F,2021-01-05,True,11,-1,False
3995,3995,Zuzana Test Velínská,F,2019-08-26,True,49,-1,False
3996,3996,Zuzana Test Ronovská,F,2019-06-02,True,129,41,False
3997,3997,Zuzana Test Hajná,F,2021-11-07,True,47,-1,False
3998,3998,Zuzana Test Mrázková,F,2022-07-29,True,47,-1,False
3999,3999,Zuzana Test Weissová,F,2018-02-28,True,48,-1,False
4000,4000,Alena Test Nováková,F,2017-12-25,True,44,-1,False
4001,4001,Alena Test Svobodová,F,2020-11-02,False,85,-1,False
4002,4002,Alena Test Novotná,F,2017-10-27,True,117,-1,False
4003,4003,Alena Test Dvořáková,F,2021-06-17,True,87,-1,False
4004,4004,Alena Test Černá,F,2020-12-16,True,27,-1,False
4005,4005,Alena Test Procházková,F,2021-08-23,True,79,-1,False
4006,4006,Alena Test Kučerová,F,2017-11-14,True,61,-1,False
4007,4007,Alena Test Veselá,F,2020-10-21,True,111,-1,False
4008,4008,Alena Test Horáková,F,2021-03-01,True,130,-1,False
4009,4009,Alena Test Němcová,F,2017-08-25,True,47,-1,False
4010,4010,Alena Test Křížová,F,2019-01-13,True,127,-1,False
4011,4011,Alena Test Malá,F,2020-06-09,True,53,-1,True
4012,4012,Alena Test Pospíšilová,F,2019-07-11,True,119,-1,True
4013,4013,Alena Test Marešová,F,2021-08-24,True,117,-1,False
4014,4014,Alena Test Růžičková,F,2020-09-18,True,126,-1,False
4015,4015,Alena Test Bílá,F,2020-10-11,True,55,-1,False
4016,4016,Alena Test Konečná,F,2018-08-21,True,104,-1,False
4017,4017,Alena Test Kadlecová,F,2021-04-22,True,26,-1,False
4018,4018,Alena Test Tichá,F,2020-04-02,True,4,-1,False
4019,4019,Alena Test Matějová,F,2017-06-29,False,109,30,False
4020,4020,Alena Test Jelínková,F,2018-09-07,True,32,-1,False
4021,4021,Alena Test Urbanová,F,2020-11-18,True,127,-1,False
4022,4022,Alena Test Hájková,F,2018-09-05,True,131,100,False
4023,4023,Alena Test Pechová,F,2022-02-21,True,0,-1,False
4024,4024,Alena Test Šimková,F,2018-03-12,True,121,-1,False
4025,4025,Alena Test Hlaváčková,F,2021-07-17,True,105,-1,False
4026,4026,Alena Test Králová,F,2022-06-28,True,118,-1,False
4027,4027,Alena Test Vondráčková,F,2020-07-07,True,91,-1,False
4028,4028,Alena Test Zábranská,F,2020-10-03,True,69,-1,False
4029,4029,Alena Test Marečková,F,2019-05-10,True,39,-1,False
4030,4030,Alena Test Rýdlová,F,2021-12-31,True,59,-1,False
4031,4031,Alena Test Benešová,F,2018-01-26,True,7,50,False
4032,4032,Alena Test Kopecká,F,2022-04-23,True,82,-1,True
4033,4033,Alena Test Křenková,F,2019-05-19,True,106,20,False
4034,4034,Alena Test Vlčková,F,2022-07-11,True,124,-1,False
4035,4035,Alena Test Tomášková,F,2019-09-20,True,15,-1,False
4036,4036,Alena Test Havlíčková,F,2019-10-31,True,72,-1,False
4037,4037,Alena Test Tesařová,F,2020-07-22,True,83,-1,False
4038,4038,Alena Test Kočová,F,2019-07-30,True,70,-1,False
4039,4039,Alena Test Šťastná,F,2019-12-01,True,115,-1,False
4040,4040,Alena Test Smetanová,F,2022-02-15,True,125,-1,False
4041,4041,Alena Test Stará,F,2018-11-21,True,82,-1,False
4042,4042,Alena Test Martínková,F,2021-02-04,True,56,43,False
4043,4043,Alena Test Málková,F,2018-06-27,True,21,-1,False
4044,4044,Alena Test Švadlenková,F,2017-10-06,True,78,-1,False
4045,4045,Alena Test Velínská,F,2017-06-03,True,134,-1,False
4046,4046,Alena Test Ronovská,F,2019-02-07,True,45,-1,False
4047,4047,Alena Test Hajná,F,2020-10-29,True,73,-1,False
4048,4048,Alena Test Mrázková,F,2021-07-21,True,63,-1,False
4049,4049,Alena Test Weissová,F,2020-05-30,False,58,-1,False
4050,4050,Andrea Test Nováková,F,2020-02-25,True,133,-1,False
4051,4051,Andrea Test Svobodová,F,2019-07-07,True,10,-1,False
4052,4052,Andrea Test Novotná,F,2020-07-04,True,20,-1,False
4053,4053,Andrea Test Dvořáková,F,2022-08-09,True,92,-1,False
4054,4054,Andrea Test Černá,F,2018-12-10,True,102,-1,False
4055,4055,Andrea Test Procházková,F,2021-02-25,True,108,-1,False
4056,4056,Andrea Test Kučerová,F,2022-02-28,True,39,-1,False
4057,4057,Andrea Test Veselá,F,2020-08-10,True,126,-1,False
4058,4058,Andrea Test Horáková,F,2019-05-17,True,1,-1,False
4059,4059,Andrea Test Němcová,F,2021-03-03,True,110,-1,False
4060,4060,Andrea Test Křížová,F,2019-08-27,True,5,-1,False
4061,4061,Andrea Test Malá,F,2018-05-20,True,34,-1,False
4062,4062,Andrea Test Pospíšilová,F,2019-08-20,True,56,-1,False
4063,4063,Andrea Test Marešová,F,2017-12-12,True,27,-1,False
4064,4064,Andrea Test Růžičková,F,2020-08-18,True,42,-1,False
4065,4065,Andrea Test Bílá,F,2017-12-27,True,91,-1,False
4066,4066,Andrea Test Konečná,F,2018-03-11,True,83,-1,False
4067,4067,Andrea Test Kadlecová,F,2022-08-09,True,104,-1,False
4068,4068,Andrea Test Tichá,F,2018-01-26,True,135,-1,False
4069,4069,Andrea Test Matějová,F,2017-11-10,True,81,41,False
4070,4070,Andrea Test Jelínková,F,2021-06-28,True,75,-1,True
4071,4071,Andrea Test Urbanová,F,2022-01-24,True,34,-1,False
4072,4072,Andrea Test Hájková,F,2021-02-20,True,65,-1,False
4073,4073,Andrea Test Pechová,F,2022-01-15,True,63,-1,False
4074,4074,Andrea Test Šimková,F,2018-11-27,True,69,-1,False
4075,4075,Andrea Test Hlaváčková,F,2022-08-03,True,108,-1,False
4076,4076,Andrea Test Králová,F,2017-09-19,True,97,-1,False
4077,4077,Andrea Test Vondráčková,F,2019-07-05,True,130,-1,False
4078,4078,Andrea Test Zábranská,F,2020-09-19,True,38,-1,False
4079,4079,Andrea Test Marečková,F,2017-10-11,True,67,-1,False
4080,4080,Andrea Test Rýdlová,F,2017-06-14,True,50,-1,False
4081,4081,Andrea Test Benešová,F,2021-03-15,True,28,-1,False
4082,4082,Andrea Test Kopecká,F,2022-08-22,True,56,-1,False
4083,4083,Andrea Test Křenková,F,2019-01-02,True,33,-1,False
4084,4084,Andrea Test Vlčková,F,2021-12-31,True,44,-1,False
4085,4085,Andrea Test Tomášková,F,2018-09-25,True,66,-1,True
4086,4086,Andrea Test Havlíčková,F,2022-03-20,True,67,-1,False
4087,4087,Andrea Test Tesařová,F,2017-11-13,True,135,115,False
4088,4088,Andrea Test Kočová,F,2020-02-01,True,69,-1,False
4089,4089,Andrea Test Šťastná,F,2021-06-03,True,63,-1,False
4090,4090,Andrea Test Smetanová,F,2021-02-28,True,24,-1,False
4091,4091,Andrea Test Stará,F,2018-05-07,True,20,-1,False
4092,4092,Andrea Test Martínková,F,2020-05-06,True,58,-1,False
4093,4093,Andrea Test Málková,F,2019-03-29,False,131,-1,False
4094,4094,Andrea Test Švadlenková,F,2019-01-12,True,11,-1,False
4095,4095,Andrea Test Velínská,F,2022-05-06,True,7,-1,False
4096,4096,Andrea Test Ronovská,F,2022-06-06,True,127,-1,False
4097,4097,Andrea Test Hajná,F,2020-12-24,True,69,56,False
4098,4098,Andrea Test Mrázková,F,2021-12-07,True,113,-1,False
4099,4099,Andrea Test Weissová,F,2018-08-01,True,93,-1,False
4100,4100,Blanka Test Nováková,F,2020-07-24,True,63,-1,False
4101,4101,Blanka Test Svobodová,F,2022-04-12,True,21,-1,False
4102,4102,Blanka Test Novotná,F,2021-08-24,False,129,-1,False
4103,4103,Blanka Test Dvořáková,F,2018-12-11,True,53,-1,False
4104,4104,Blanka Test Černá,F,2022-05-25,True,50,-1,False
4105,4105,Blanka Test Procházková,F,2017-10-28,False,75,-1,False
4106,4106,Blanka Test Kučerová,F,2020-05-11,True,86,-1,False
4107,4107,Blanka Test Veselá,F,2022-01-27,True,111,-1,False
4108,4108,Blanka Test Horáková,F,2021-01-18,True,12,-1,False
4109,4109,Blanka Test Němcová,F,2018-08-06,True,73,-1,False
4110,4110,Blanka Test Křížová,F,2019-06-21,True,136,-1,False
4111,4111,Blanka Test Malá,F,2020-11-29,True,54,-1,False
4112,4112,Blanka Test Pospíšilová,F,2017-08-15,True,54,-1,False
4113,4113,Blanka Test Marešová,F,2018-11-22,True,123,-1,False
4114,4114,Blanka Test Růžičková,F,2021-06-10,True,98,-1,False
4115,4115,Blanka Test Bílá,F,2018-12-13,True,129,-1,False
4116,4116,Blanka Test Konečná,F,2022-02-28,False,138,83,False
4117,4117,Blanka Test Kadlecová,F,2018-07-31,True,108,47,False
4118,4118,Blanka Test Tichá,F,2019-11-11,True,138,-1,False
4119,4119,Blanka Test Matějová,F,2021-09-19,True,68,-1,False
4120,4120,Blanka Test Jelínková,F,2017-06-25,True,56,-1,False
4121,4121,Blanka Test Urbanová,F,2017-06-03,True,104,-1,False
4122,4122,Blanka Test Hájková,F,2022-04-16,True,72,-1,False
4123,4123,Blanka Test Pechová,F,2021-12-29,True,103,-1,False
4124,4124,Blanka Test Šimková,F,2019-03-17,True,114,-1,False
4125,4125,Blanka Test Hlaváčková,F,2021-02-06,True,99,-1,False
4126,4126,Blanka Test Králová,F,2020-12-17,True,90,-1,False
4127,4127,Blanka Test Vondráčková,F,2021-01-03,True,27,-1,False
4128,4128,Blanka Test Zábranská,F,2019-02-02,True,88,-1,False
4129,4129,Blanka Test Marečková,F,2018-09-30,True,99,-1,False
4130,4130,Blanka Test Rýdlová,F,2017-11-03,True,109,5,False
4131,4131,Blanka Test Benešová,F,2022-04-21,True,38,-1,False
4132,4132,Blanka Test Kopecká,F,2019-06-14,True,114,-1,False
4133,4133,Blanka Test Křenková,F,2018-05-01,True,86,-1,False
4134,4134,Blanka Test Vlčková,F,2020-01-20,True,103,114,False
4135,4135,Blanka Test Tomášková,F,2021-11-19,True,83,-1,False
4136,4136,Blanka Test Havlíčková,F,2017-10-30,True,6,-1,False
4137,4137,Blanka Test Tesařová,F,2018-01-07,True,92,-1,False
4138,4138,Blanka Test Kočová,F,2019-01-20,True,53,-1,False
4139,4139,Blanka Test Šťastná,F,2018-03-24,True,3,-1,False
4140,4140,Blanka Test Smetanová,F,2017-06-30,True,87,-1,False
4141,4141,Blanka Test Stará,F,2017-12-24,True,19,-1,False
4142,4142,Blanka Test Martínková,F,2018-05-23,True,63,-1,False
4143,4143,Blanka Test Málková,F,2021-05-30,True,40,-1,True
4144,4144,Blanka Test Švadlenková,F,2020-04-27,True,65,-1,False
4145,4145,Blanka Test Velínská,F,2021-08-14,True,28,-1,False
4146,4146,Blanka Test Ronovská,F,2021-08-31,True,7,-1,False
4147,4147,Blanka Test Hajná,F,2020-09-29,True,127,-1,False
4148,4148,Blanka Test Mrázková,F,2020-12-31,True,54,-1,False
4149,4149,Blanka Test Weissová,F,2019-08-09,True,110,-1,False
4150,4150,Daniela Test Nováková,F,2020-11-05,True,39,-1,False
4151,4151,Daniela Test Svobodová,F,2019-11-02,False,81,87,False
4152,4152,Daniela Test Novotná,F,2021-09-17,True,80,18,False
4153,4153,Daniela Test Dvořáková,F,2019-06-08,True,9,-1,False
4154,4154,Daniela Test Černá,F,2021-11-27,True,62,-1,False
4155,4155,Daniela Test Procházková,F,2019-04-23,True,18,-1,False
4156,4156,Daniela Test Kučerová,F,2021-09-03,True,81,-1,False
4157,4157,Daniela Test Veselá,F,2020-03-05,True,21,-1,False
4158,4158,Daniela Test Horáková,F,2020-08-05,True,127,-1,False
4159,4159,Daniela Test Němcová,F,2020-11-16,False,78,40,False
4160,4160,Daniela Test Křížová,F,2020-02-07,True,45,-1,False
4161,4161,Daniela Test Malá,F,2019-04-06,True,41,-1,False
4162,4162,Daniela Test Pospíšilová,F,2018-11-27,True,87,-1,False
4163,4163,Daniela Test Marešová,F,2019-06-23,True,47,-1,False
4164,4164,Daniela Test Růžičková,F,2019-01-26,True,53,-1,False
4165,4165,Daniela Test Bílá,F,2017-09-29,True,123,-1,False
4166,4166,Daniela Test Konečná,F,2022-04-03,True,36,-1,False
4167,4167,Daniela Test Kadlecová,F,2018-12-09,True,16,-1,False
4168,4168,Daniela Test Tichá,F,2017-07-13,True,32,-1,False
4169,4169,Daniela Test Matějová,F,2018-04-17,True,124,-1,False
4170,4170,Daniela Test Jelínková,F,2020-02-01,True,111,-1,False
4171,4171,Daniela Test Urbanová,F,2018-04-19,True,102,-1,False
4172,4172,Daniela Test Hájková,F,2022-03-26,True,110,-1,False
4173,4173,Daniela Test Pechová,F,2019-03-13,True,18,-1,False
4174,4174,Daniela Test Šimková,F,2017-10-01,True,45,-1,False
4175,4175,Daniela Test Hlaváčková,F,2021-04-28,True,98,-1,False
4176,4176,Daniela Test Králová,F,2021-11-30,True,55,-1,False
4177,4177,Daniela Test Vondráčková,F,2022-04-03,True,124,124,False
4178,4178,Daniela Test Zábranská,F,2021-10-12,True,67,-1,False
4179,4179,Daniela Test Marečková,F,2020-03-10,False,92,-1,False
4180,4180,Daniela Test Rýdlová,F,2021-08-11,False,56,-1,False
4181,4181,Daniela Test Benešová,F,2021-01-23,True,91,78,False
4182,4182,Daniela Test Kopecká,F,2019-02-05,True,15,-1,False
4183,4183,Daniela Test Křenková,F,2020-05-09,True,120,-1,False
4184,4184,Daniela Test Vlčková,F,2021-01-13,True,39,32,False
4185,4185,Daniela Test Tomášková,F,2017-11-02,True,44,-1,False
4186,4186,Daniela Test Havlíčková,F,2020-02-24,True,56,-1,False
4187,4187,Daniela Test Tesařová,F,2021-12-11,True,137,-1,False
4188,4188,Daniela Test Kočová,F,2018-04-21,True,16,-1,False
4189,4189,Daniela Test Šťastná,F,2022-04-12,True,136,-1,False
4190,4190,Daniela Test Smetanová,F,2019-01-01,True,47,31,False
4191,4191,Daniela Test Stará,F,2019-07-27,True,126,-1,False
4192,4192,Daniela Test Martínková,F,2022-01-13,True,70,-1,False
4193,4193,Daniela Test Málková,F,2018-07-13,True,12,-1,False
4194,4194,Daniela Test Švadlenková,F,2021-05-02,True,126,-1,False
4195,4195,Daniela Test Velínská,F,2022-05-30,True,116,-1,False
4196,4196,Daniela Test Ronovská,F,2017-10-12,True,71,-1,True
4197,4197,Daniela Test Hajná,F,2021-02-06,True,105,-1,False
4198,4198,Daniela Test Mrázková,F,2018-03-22,True,71,-1,False
4199,4199,Daniela Test Weissová,F,2017-12-24,True,12,-1,False
4200,4200,Dominika Test Nováková,F,2021-02-05,True,125,-1,False
4201,4201,Dominika Test Svobodová,F,2020-10-21,True,2,-1,False
4202,4202,Dominika Test Novotná,F,2017-10-07,True,21,-1,False
4203,4203,Dominika Test Dvořáková,F,2021-01-11,True,84,128,False
4204,4204,Dominika Test Černá,F,2019-01-05,True,37,-1,False
4205,4205,Dominika Test Procházková,F,2018-07-08,True,52,-1,False
4206,4206,Dominika Test Kučerová,F,2021-08-15,True,100,-1,False
4207,4207,Dominika Test Veselá,F,2018-02-11,True,21,-1,False
4208,4208,Dominika Test Horáková,F,2021-04-06,True,2,-1,False
4209,4209,Dominika Test Němcová,F,2019-02-07,True,95,-1,False
4210,4210,Dominika Test Křížová,F,2021-04-10,True,43,-1,False
4211,4211,Dominika Test Malá,F,2017-07-31,True,110,-1,False
4212,4212,Dominika Test Pospíšilová,F,2019-04-16,True,30,-1,False
4213,4213,Dominika Test Marešová,F,2019-03-12,True,31,-1,False
4214,4214,Dominika Test Růžičková,F,2021-09-23,True,17,-1,False
4215,4215,Dominika Test Bílá,F,2022-06-29,True,118,-1,False
4216,4216,Dominika Test Konečná,F,2020-11-19,True,101,-1,False
4217,4217,Dominika Test Kadlecová,F,2019-07-24,True,3,23,False
4218,4218,Dominika Test Tichá,F,2017-10-03,True,76,-1,False
4219,4219,Dominika Test Matějová,F,2022-03-30,True,44,-1,False
4220,4220,Dominika Test Jelínková,F,2019-06-25,True,73,-1,False
4221,4221,Dominika Test Urbanová,F,2018-07-07,True,60,16,False
4222,4222,Dominika Test Hájková,F,2017-06-28,True,47,-1,False
4223,4223,Dominika Test Pechová,F,2020-09-01,True,68,-1,False
4224,4224,Dominika Test Šimková,F,2017-12-07,True,121,-1,False
4225,4225,Dominika Test Hlaváčková,F,2018-10-13,True,63,-1,False
4226,4226,Dominika Test Králová,F,2018-07-26,True,101,-1,False
4227,4227,Dominika Test Vondráčková,F,2021-02-23,False,48,-1,False
4228,4228,Dominika Test Zábranská,F,2021-01-22,True,28,-1,False
4229,4229,Dominika Test Marečková,F,2021-02-19,True,13,38,False
4230,4230,Dominika Test Rýdlová,F,2022-05-23,True,133,-1,False
4231,4231,Dominika Test Benešová,F,2020-04-07,True,134,-1,False
4232,4232,Dominika Test Kopecká,F,2021-11-10,True,48,-1,False
4233,4233,Dominika Test Křenková,F,2020-11-09,True,92,-1,False
4234,4234,Dominika Test Vlčková,F,2019-10-08,True,2,-1,False
4235,4235,Dominika Test Tomášková,F,2021-04-21,True,132,-1,False
4236,4236,Dominika Test Havlíčková,F,2021-11-07,True,50,120,False
4237,4237,Dominika Test Tesařová,F,2022-03-25,True,31,-1,False
4238,4238,Dominika Test Kočová,F,2021-07-26,True,32,-1,False
4239,4239,Dominika Test Šťastná,F,2021-11-27,True,138,-1,False
4240,4240,Dominika Test Smetanová,F,2022-03-25,True,133,78,False
4241,4241,Dominika Test Stará,F,2022-06-19,True,71,-1,False
4242,4242,Dominika Test Martínková,F,2019-02-07,True,129,-1,False
4243,4243,Dominika Test Málková,F,2020-07-07,True,62,-1,False
4244,4244,Dominika Test Švadlenková,F,2021-03-29,True,12,-1,False
4245,4245,Dominika Test Velínská,F,2021-02-24,True,118,-1,True
4246,4246,Dominika Test Ronovská,F,2020-10-08,True,46,-1,False
4247,4247,Dominika Test Hajná,F,2019-01-12,True,138,-1,False
4248,4248,Dominika Test Mrázková,F,2018-07-15,True,45,-1,False
4249,4249,Dominika Test Weissová,F,2020-11-30,True,108,-1,False
4250,4250,Eliška Test Nováková,F,2018-09-12,True,69,-1,False
4251,4251,Eliška Test Svobodová,F,2021-07-14,True,68,-1,False
4252,4252,Eliška Test Novotná,F,2022-02-28,True,111,-1,False
4253,4253,Eliška Test Dvořáková,F,2019-11-28,True,15,-1,True
4254,4254,Eliška Test Černá,F,2020-05-10,True,63,-1,False
4255,4255,Eliška Test Procházková,F,2021-12-12,True,48,63,False
4256,4256,Eliška Test Kučerová,F,2021-11-07,True,106,-1,False
4257,4257,Eliška Test Veselá,F,2020-08-07,True,70,-1,False
4258,4258,Eliška Test Horáková,F,2020-02-14,False,32,-1,False
4259,4259,Eliška Test Němcová,F,2017-07-18,True,136,-1,False
4260,4260,Eliška Test Křížová,F,2021-07-25,True,25,-1,False
4261,4261,Eliška Test Malá,F,2019-09-12,True,34,-1,False
4262,4262,Eliška Test Pospíšilová,F,2022-02-15,True,112,-1,False
4263,4263,Eliška Test Marešová,F,2020-11-09,True,9,-1,False
4264,4264,Eliška Test Růžičková,F,2020-07-09,True,99,-1,False
4265,4265,Eliška Test Bílá,F,2022-01-14,True,138,-1,False
4266,4266,Eliška Test Konečná,F,2020-06-07,True,112,-1,False
4267,4267,Eliška Test Kadlecová,F,2017-07-20,True,49,-1,False
4268,4268,Eliška Test Tichá,F,2019-08-01,True,85,-1,False
4269,4269,Eliška Test Matějová,F,2017-07-15,True,103,-1,False
4270,4270,Eliška Test Jelínková,F,2020-12-26,True,35,-1,False
4271,4271,Eliška Test Urbanová,F,2021-06-18,True,16,-1,False
4272,4272,Eliška Test Hájková,F,2017-12-04,True,104,-1,False
4273,4273,Eliška Test Pechová,F,2022-06-14,True,14,-1,False
4274,4274,Eliška Test Šimková,F,2019-02-23,False,11,-1,False
4275,4275,Eliška Test Hlaváčková,F,2019-05-24,True,23,-1,False
4276,4276,Eliška Test Králová,F,2021-09-04,True,56,-1,False
4277,4277,Eliška Test Vondráčková,F,2019-07-10,True,93,-1,False
4278,4278,Eliška Test Zábranská,F,2021-10-13,True,136,-1,False
4279,4279,Eliška Test Marečková,F,2021-05-12,True,130,-1,False
4280,4280,Eliška Test Rýdlová,F,2018-05-17,True,29,-1,False
4281,4281,Eliška Test Benešová,F,2017-07-27,True,106,-1,False
4282,4282,Eliška Test Kopecká,F,2021-03-08,True,86,-1,False
4283,4283,Eliška Test Křenková,F,2019-09-01,True,14,115,False
4284,4284,Eliška Test Vlčková,F,2018-05-26,True,84,-1,True
4285,4285,Eliška Test Tomášková,F,2018-06-22,False,93,-1,False
4286,4286,Eliška Test Havlíčková,F,2018-09-29,False,98,95,False
4287,4287,Eliška Test Tesařová,F,2018-05-27,True,81,-1,False
4288,4288,Eliška Test Kočová,F,2020-10-10,True,40,-1,False
4289,4289,Eliška Test Šťastná,F,2018-04-18,True,121,-1,False
4290,4290,Eliška Test Smetanová,F,2019-09-20,True,47,-1,False
4291,4291,Eliška Test Stará,F,2021-03-31,True,42,-1,True
4292,4292,Eliška Test Martínková,F,2020-09-23,True,69,-1,False
4293,4293,Eliška Test Málková,F,2019-01-02,True,112,-1,False
4294,4294,Eliška Test Švadlenková,F,2021-10-04,True,116,-1,False
4295,4295,Eliška Test Velínská,F,2017-10-11,True,31,-1,False
4296,4296,Eliška Test Ronovská,F,2021-08-15,True,84,-1,False
4297,4297,Eliška Test Hajná,F,2022-01-12,True,55,129,False
4298,4298,Eliška Test Mrázková,F,2021-03-02,True,133,-1,False
4299,4299,Eliška Test Weissová,F,2020-11-20,True,112,-1,False
4300,4300,Gabriela Test Nováková,F,2021-03-15,True,23,-1,False
4301,4301,Gabriela Test Svobodová,F,2022-03-22,True,134,-1,False
4302,4302,Gabriela Test Novotná,F,2018-09-17,True,9,-1,False
4303,4303,Gabriela Test Dvořáková,F,2021-01-12,True,136,-1,False
4304,4304,Gabriela Test Černá,F,2018-02-13,True,49,-1,False
4305,4305,Gabriela Test Procházková,F,2017-08-16,True,17,-1,False
4306,4306,Gabriela Test Kučerová,F,2021-09-22,True,20,-1,False
4307,4307,Gabriela Test Veselá,F,2018-07-12,True,115,-1,False
4308,4308,Gabriela Test Horáková,F,2021-01-14,True,19,-1,False
4309,4309,Gabriela Test Němcová,F,2021-01-07,True,42,58,False
4310,4310,Gabriela Test Křížová,F,2018-03-20,True,23,-1,True
4311,4311,Gabriela Test Malá,F,2021-11-15,True,124,-1,False
4312,4312,Gabriela Test Pospíšilová,F,2020-01-31,True,17,-1,False
4313,4313,Gabriela Test Marešová,F,2019-03-05,True,83,-1,False
4314,4314,Gabriela Test Růžičková,F,2019-11-30,True,63,-1,False
4315,4315,Gabriela Test Bílá,F,2021-03-22,True,25,-1,False
4316,4316,Gabriela Test Konečná,F,2019-01-07,True,108,-1,False
4317,4317,Gabriela Test Kadlecová,F,2019-10-29,True,27,-1,False
4318,4318,Gabriela Test Tichá,F,2019-03-19,True,7,-1,False
4319,4319,Gabriela Test Matějová,F,2022-01-20,False,120,-1,False
4320,4320,Gabriela Test Jelínková,F,2020-03-03,True,12,-1,False
4321,4321,Gabriela Test Urbanová,F,2021-09-07,True,37,-1,False
4322,4322,Gabriela Test Hájková,F,2017-11-03,False,67,16,False
4323,4323,Gabriela Test Pechová,F,2020-07-16,True,1,-1,False
4324,4324,Gabriela Test Šimková,F,2018-02-13,True,70,-1,False
4325,4325,Gabriela Test Hlaváčková,F,2017-06-05,True,136,-1,True
4326,4326,Gabriela Test Králová,F,2018-06-05,True,85,81,False
4327,4327,Gabriela Test Vondráčková,F,2019-10-29,True,131,-1,False
4328,4328,Gabriela Test Zábranská,F,2021-02-01,True,4,-1,False
4329,4329,Gabriela Test Marečková,F,2019-09-06,True,79,-1,False
4330,4330,Gabriela Test Rýdlová,F,2020-02-19,True,131,-1,False
4331,4331,Gabriela Test Benešová,F,2021-10-04,True,99,-1,False
4332,4332,Gabriela Test Kopecká,F,2020-01-26,True,135,-1,False
4333,4333,Gabriela Test Křenková,F,2021-08-30,True,18,-1,False
4334,4334,Gabriela Test Vlčková,F,2018-11-11,True,101,132,False
4335,4335,Gabriela Test Tomášková,F,2018-08-25,True,65,-1,False
4336,4336,Gabriela Test Havlíčková,F,2019-12-29,True,66,-1,False
4337,4337,Gabriela Test Tesařová,F,2019-10-05,True,133,-1,False
4338,4338,Gabriela Test Kočová,F,2018-12-27,True,35,-1,False
4339,4339,Gabriela Test Šťastná,F,2021-07-06,True,53,-1,False
4340,4340,Gabriela Test Smetanová,F,2021-10-10,False,88,-1,False
4341,4341,Gabriela Test Stará,F,2020-02-27,True,103,-1,True
4342,4342,Gabriela Test Martínková,F,2019-11-04,True,15,-1,False
4343,4343,Gabriela Test Málková,F,2017-08-23,True,72,-1,False
4344,4344,Gabriela Test Švadlenková,F,2019-02-09,True,61,-1,False
4345,4345,Gabriela Test Velínská,F,2020-03-04,True,24,-1,False
4346,4346,Gabriela Test Ronovská,F,2022-04-15,True,25,-1,False
4347,4347,Gabriela Test Hajná,F,2021-11-02,True,50,-1,False
4348,4348,Gabriela Test Mrázková,F,2018-07-26,True,136,-1,False
4349,4349,Gabriela Test Weissová,F,2019-01-03,True,1,-1,False
4350,4350,Irena Test Nováková,F,2021-02-28,True,15,-1,False
4351,4351,Irena Test Svobodová,F,2018-11-10,True,98,-1,False
4352,4352,Irena Test Novotná,F,2018-11-24,True,135,-1,False
4353,4353,Irena Test Dvořáková,F,2018-03-09,True,116,-1,False
4354,4354,Irena Test Černá,F,2020-04-11,True,93,-1,False
4355,4355,Irena Test Procházková,F,2018-10-27,True,66,-1,False
4356,4356,Irena Test Kučerová,F,2021-06-21,True,44,-1,False
4357,4357,Irena Test Veselá,F,2020-02-10,True,131,-1,False
4358,4358,Irena Test Horáková,F,2020-11-23,True,86,-1,False
4359,4359,Irena Test Němcová,F,2021-01-11,True,36,-1,False
4360,4360,Irena Test Křížová,F,2017-11-28,True,45,-1,False
4361,4361,Irena Test Malá,F,2017-11-17,True,81,-1,False
4362,4362,Irena Test Pospíšilová,F,2020-06-20,True,15,-1,False
4363,4363,Irena Test Marešová,F,2018-07-26,True,115,-1,True
4364,4364,Irena Test Růžičková,F,2018-05-24,True,54,-1,False
4365,4365,Irena Test Bílá,F,2020-02-16,True,92,-1,False
4366,4366,Irena Test Konečná,F,2019-11-01,True,132,-1,False
4367,4367,Irena Test Kadlecová,F,2018-10-13,True,115,-1,False
4368,4368,Irena Test Tichá,F,2018-12-11,True,115,-1,True
4369,4369,Irena Test Matějová,F,2020-04-07,True,68,-1,False
4370,4370,Irena Test Jelínková,F,2021-12-17,True,113,-1,False
4371,4371,Irena Test Urbanová,F,2017-08-14,True,104,-1,False
4372,4372,Irena Test Hájková,F,2019-04-14,True,64,-1,False
4373,4373,Irena Test Pechová,F,2018-09-14,True,135,-1,False
4374,4374,Irena Test Šimková,F,2022-02-16,True,17,-1,False
4375,4375,Irena Test Hlaváčková,F,2020-07-05,True,128,-1,False
4376,4376,Irena Test Králová,F,2020-07-09,True,32,-1,False
4377,4377,Irena Test Vondráčková,F,2020-07-23,True,126,111,False
4378,4378,Irena Test Zábranská,F,2018-04-25,True,95,61,False
4379,4379,Irena Test Marečková,F,2019-06-24,True,9,-1,False
