,id_dite,jmeno,pohlavi,datum_narozeni,vek,vek_dny_srpen31,body_za_vek_roky,body_za_vek_dny,spadova_skolka,skolka_sourozence,bydliste_brno,prioritni_vek,prodlouzena_dochazka
2410,2410,Patricia Křížová,F,2019-03-13,4,170,2040,3.4,0,,True,True,False
2411,2411,Patricia Malá,F,2020-04-18,3,134,2000,2.68,3,,True,True,False
2412,2412,Patricia Pospíšilová,F,2017-01-16,6,226,2120,4.5200000000000005,2,,True,True,False
2413,2413,Patricia Marešová,F,2021-08-23,2,7,0,0.14,3,,True,False,False
2414,2414,Patricia Růžičková,F,2018-08-28,5,2,2080,0.04,1,,True,True,False
2415,2415,Patricia Bílá,F,2017-08-28,6,2,2120,0.04,3,,True,True,False
2416,2416,Patricia Konečná,F,2020-11-13,2,-75,1000,0.0,3,,True,False,False
2417,2417,Patricia Kadlecová,F,2020-05-30,3,92,2000,1.84,1,,True,True,False
2418,2418,Patricia Tichá,F,2020-12-18,2,-110,1000,0.0,3,,True,False,False
2419,2419,Patricia Matějová,F,2016-11-23,6,-85,2120,0.0,2,,True,True,False
2420,2420,Patricia Jelínková,F,2020-05-30,3,92,2000,1.84,0,,True,True,False
2421,2421,Patricia Urbanová,F,2018-10-22,4,-53,2040,0.0,2,,True,True,False
2422,2422,Patricia Hájková,F,2019-04-30,4,122,2040,2.44,0,,True,True,False
2423,2423,Patricia Pechová,F,2018-09-12,4,-13,2040,0.0,0,,True,True,False
2424,2424,Patricia Šimková,F,2021-05-17,2,105,0,2.1,3,,False,False,False
2425,2425,Patricia Hlaváčková,F,2016-09-21,6,-22,2120,0.0,3,,True,True,False
2426,2426,Patricia Králová,F,2020-05-04,3,118,2000,2.36,1,,True,True,False
2427,2427,Patricia Vondráčková,F,2021-04-24,2,128,0,2.56,3,,True,False,False
2428,2428,Patricia Zábranská,F,2018-07-08,5,53,2080,1.06,1,,True,True,False
2429,2429,Patricia Marečková,F,2021-08-22,2,8,0,0.16,1,,True,False,False
2430,2430,Patricia Rýdlová,F,2020-12-15,2,-107,1000,0.0,3,,True,False,False
2431,2431,Patricia Benešová,F,2021-03-12,2,171,0,3.42,2,,True,False,False
2432,2432,Patricia Kopecká,F,2017-02-27,6,184,2120,3.68,3,,True,True,False
2433,2433,Patricia Křenková,F,2019-05-01,4,121,2040,2.42,0,,True,True,False
2434,2434,Patricia Vlčková,F,2018-01-23,5,219,2080,4.38,0,,True,True,False
2435,2435,Patricia Tomášková,F,2020-11-23,2,-85,1000,0.0,2,,True,False,False
2436,2436,Patricia Havlíčková,F,2020-11-30,2,-92,1000,0.0,0,,True,False,False
2437,2437,Patricia Tesařová,F,2018-05-02,5,120,2080,2.4,2,3.0,True,True,False
2438,2438,Patricia Kočová,F,2016-08-01,7,29,2160,0.58,1,,True,False,False
2439,2439,Patricia Šťastná,F,2018-05-20,5,102,2080,2.04,2,,True,True,False
2440,2440,Pavlína Nováková,F,2019-02-18,4,193,2040,3.86,1,,True,True,False
2441,2441,Pavlína Svobodová,F,2019-06-04,4,87,2040,1.74,3,,True,True,False
2442,2442,Pavlína Novotná,F,2018-09-27,4,-28,2040,0.0,0,,True,True,False
2443,2443,Pavlína Dvořáková,F,2018-02-12,5,199,2080,3.98,1,,True,True,False
2444,2444,Pavlína Černá,F,2017-11-03,5,-65,2080,0.0,3,,True,True,False
2445,2445,Pavlína Procházková,F,2016-09-10,6,-11,2120,0.0,1,,True,True,False
2446,2446,Pavlína Kučerová,F,2016-12-25,6,-117,2120,0.0,3,,True,True,False
2447,2447,Pavlína Veselá,F,2017-01-06,6,236,2120,4.72,1,,True,True,False
2448,2448,Pavlína Horáková,F,2019-11-20,3,-82,2000,0.0,2,,True,True,False
2449,2449,Pavlína Němcová,F,2020-07-14,3,47,2000,0.9400000000000001,0,,True,True,False
2450,2450,Pavlína Křížová,F,2019-03-03,4,180,2040,3.6,3,2.0,True,True,False
2451,2451,Pavlína Malá,F,2019-03-15,4,168,2040,3.36,1,,False,True,False
2452,2452,Pavlína Pospíšilová,F,2020-01-16,3,227,2000,4.54,2,,True,True,False
2453,2453,Pavlína Marešová,F,2019-04-01,4,151,2040,3.02,2,,True,True,False
2454,2454,Pavlína Růžičková,F,2017-06-02,6,89,2120,1.78,1,,True,True,False
2455,2455,Pavlína Bílá,F,2016-09-18,6,-19,2120,0.0,2,,True,True,False
2456,2456,Pavlína Konečná,F,2019-12-20,3,-112,2000,0.0,0,,True,True,False
2457,2457,Pavlína Kadlecová,F,2017-11-14,5,-76,2080,0.0,1,,True,True,False
2458,2458,Pavlína Tichá,F,2018-07-21,5,40,2080,0.8,0,2.0,True,True,False
2459,2459,Pavlína Matějová,F,2019-01-28,4,214,2040,4.28,0,,True,True,False
2460,2460,Pavlína Jelínková,F,2017-06-04,6,87,2120,1.74,3,,True,True,False
2461,2461,Pavlína Urbanová,F,2018-12-22,4,-114,2040,0.0,1,,True,True,False
2462,2462,Pavlína Hájková,F,2017-07-08,6,53,2120,1.06,0,,True,True,False
2463,2463,Pavlína Pechová,F,2016-11-17,6,-79,2120,0.0,3,,True,True,False
2464,2464,Pavlína Šimková,F,2019-02-06,4,205,2040,4.1,3,,True,True,False
2465,2465,Pavlína Hlaváčková,F,2017-03-15,6,168,2120,3.36,0,,False,True,False
2466,2466,Pavlína Králová,F,2017-03-28,6,155,2120,3.1,0,,True,True,False
2467,2467,Pavlína Vondráčková,F,2018-06-21,5,70,2080,1.4000000000000001,3,,True,True,False
2468,2468,Pavlína Zábranská,F,2017-01-17,6,225,2120,4.5,1,,True,True,False
2469,2469,Pavlína Marečková,F,2017-11-07,5,-69,2080,0.0,3,,True,True,False
2470,2470,Pavlína Rýdlová,F,2017-08-16,6,14,2120,0.28,0,,True,True,False
2471,2471,Pavlína Benešová,F,2020-11-22,2,-84,1000,0.0,0,,False,False,False
2472,2472,Pavlína Kopecká,F,2018-10-24,4,-55,2040,0.0,0,,True,True,False
2473,2473,Pavlína Křenková,F,2017-12-30,5,-122,2080,0.0,3,,True,True,False
2474,2474,Pavlína Vlčková,F,2021-01-20,2,222,0,4.44,1,,True,False,False
2475,2475,Pavlína Tomášková,F,2021-01-26,2,216,0,4.32,0,,True,False,False
2476,2476,Pavlína Havlíčková,F,2018-03-30,5,153,2080,3.06,0,,True,True,False
2477,2477,Pavlína Tesařová,F,2016-10-20,6,-51,2120,0.0,3,,True,True,False
2478,2478,Pavlína Kočová,F,2018-07-24,5,37,2080,0.74,1,,True,True,False
2479,2479,Pavlína Šťastná,F,2017-01-21,6,221,2120,4.42,2,,True,True,False
2480,2480,Petra Nováková,F,2016-07-11,7,50,2160,1.0,0,,True,False,False
2481,2481,Petra Svobodová,F,2021-07-15,2,46,0,0.92,1,,True,False,False
2482,2482,Petra Novotná,F,2019-09-19,3,-20,2000,0.0,3,1.0,True,True,False
2483,2483,Petra Dvořáková,F,2016-12-06,6,-98,2120,0.0,1,,True,True,False
2484,2484,Petra Černá,F,2018-05-08,5,114,2080,2.2800000000000002,0,,True,True,False
2485,2485,Petra Procházková,F,2020-03-17,3,166,2000,3.3200000000000003,1,,True,True,False
2486,2486,Petra Kučerová,F,2021-05-27,2,95,0,1.9000000000000001,1,,True,False,False
2487,2487,Petra Veselá,F,2018-07-13,5,48,2080,0.96,2,,True,True,False
2488,2488,Petra Horáková,F,2019-05-16,4,106,2040,2.12,1,,True,True,False
2489,2489,Petra Němcová,F,2019-01-12,4,230,2040,4.6000000000000005,1,,True,True,False
2490,2490,Petra Křížová,F,2020-06-22,3,69,2000,1.3800000000000001,0,,True,True,False
2491,2491,Petra Malá,F,2019-05-10,4,112,2040,2.24,0,,True,True,False
2492,2492,Petra Pospíšilová,F,2021-02-22,2,189,0,3.7800000000000002,3,,False,False,False
2493,2493,Petra Marešová,F,2020-10-20,2,-51,1000,0.0,0,,True,False,False
2494,2494,Petra Růžičková,F,2019-09-12,3,-13,2000,0.0,2,,True,True,False
2495,2495,Petra Bílá,F,2020-04-13,3,139,2000,2.7800000000000002,1,,True,True,False
2496,2496,Petra Konečná,F,2018-03-21,5,162,2080,3.24,1,,True,True,False
2497,2497,Petra Kadlecová,F,2016-07-20,7,41,2160,0.8200000000000001,2,,True,False,False
2498,2498,Petra Tichá,F,2017-08-01,6,29,2120,0.58,2,,True,True,False
2499,2499,Petra Matějová,F,2020-03-10,3,173,2000,3.46,1,,True,True,False
2500,2500,Petra Jelínková,F,2020-03-20,3,163,2000,3.2600000000000002,1,,True,True,False
2501,2501,Petra Urbanová,F,2016-08-30,7,0,2160,0.0,2,1.0,False,False,True
2502,2502,Petra Hájková,F,2018-07-18,5,43,2080,0.86,0,,True,True,False
2503,2503,Petra Pechová,F,2020-03-22,3,161,2000,3.22,0,,True,True,False
2504,2504,Petra Šimková,F,2019-12-04,3,-96,2000,0.0,0,,True,True,False
2505,2505,Petra Hlaváčková,F,2017-05-04,6,118,2120,2.36,0,,True,True,False
2506,2506,Petra Králová,F,2018-05-26,5,96,2080,1.92,1,,True,True,False
2507,2507,Petra Vondráčková,F,2020-04-22,3,130,2000,2.6,0,,True,True,False
2508,2508,Petra Zábranská,F,2021-02-07,2,204,0,4.08,1,,True,False,False
2509,2509,Petra Marečková,F,2017-04-23,6,129,2120,2.58,1,,True,True,False
2510,2510,Petra Rýdlová,F,2016-08-22,7,8,2160,0.16,3,,True,False,False
2511,2511,Petra Benešová,F,2020-02-18,3,194,2000,3.88,1,,True,True,False
2512,2512,Petra Kopecká,F,2019-08-17,4,13,2040,0.26,0,,True,True,False
2513,2513,Petra Křenková,F,2017-01-06,6,236,2120,4.72,1,,True,True,False
2514,2514,Petra Vlčková,F,2018-04-12,5,140,2080,2.8000000000000003,1,3.0,True,True,False
2515,2515,Petra Tomášková,F,2020-05-12,3,110,2000,2.2,2,,True,True,False
2516,2516,Petra Havlíčková,F,2021-02-06,2,205,0,4.1,3,,True,False,False
2517,2517,Petra Tesařová,F,2018-04-11,5,141,2080,2.82,2,,True,True,False
2518,2518,Petra Kočová,F,2020-04-11,3,141,2000,2.82,3,,True,True,False
2519,2519,Petra Šťastná,F,2016-10-26,6,-57,2120,0.0,1,,True,True,False
2520,2520,Renata Nováková,F,2017-08-16,6,14,2120,0.28,1,,True,True,False
2521,2521,Renata Svobodová,F,2017-12-08,5,-100,2080,0.0,0,1.0,True,True,False
2522,2522,Renata Novotná,F,2019-08-10,4,20,2040,0.4,0,2.0,True,True,False
2523,2523,Renata Dvořáková,F,2020-11-25,2,-87,1000,0.0,2,,True,False,False
2524,2524,Renata Černá,F,2018-10-05,4,-36,2040,0.0,0,,True,True,False
2525,2525,Renata Procházková,F,2017-11-11,5,-73,2080,0.0,1,,True,True,False
2526,2526,Renata Kučerová,F,2018-07-15,5,46,2080,0.92,1,,True,True,False
2527,2527,Renata Veselá,F,2020-01-09,3,234,2000,4.68,0,,True,True,False
2528,2528,Renata Horáková,F,2018-06-09,5,82,2080,1.6400000000000001,3,,True,True,False
2529,2529,Renata Němcová,F,2019-11-30,3,-92,2000,0.0,0,,True,True,False
2530,2530,Renata Křížová,F,2020-01-08,3,235,2000,4.7,0,,True,True,False
2531,2531,Renata Malá,F,2018-06-10,5,81,2080,1.62,3,,True,True,False
2532,2532,Renata Pospíšilová,F,2018-10-04,4,-35,2040,0.0,3,,True,True,False
2533,2533,Renata Marešová,F,2019-01-08,4,234,2040,4.68,1,,True,True,False
2534,2534,Renata Růžičková,F,2017-03-28,6,155,2120,3.1,0,,True,True,False
2535,2535,Renata Bílá,F,2017-10-09,5,-40,2080,0.0,1,3.0,True,True,False
2536,2536,Renata Konečná,F,2020-02-07,3,205,2000,4.1,1,,True,True,False
2537,2537,Renata Kadlecová,F,2021-08-15,2,15,0,0.3,1,,True,False,False
2538,2538,Renata Tichá,F,2017-12-15,5,-107,2080,0.0,0,,True,True,False
2539,2539,Renata Matějová,F,2020-08-29,3,1,2000,0.02,1,,True,True,False
2540,2540,Renata Jelínková,F,2018-05-20,5,102,2080,2.04,3,,True,True,False
2541,2541,Renata Urbanová,F,2019-01-09,4,233,2040,4.66,1,,True,True,False
2542,2542,Renata Hájková,F,2020-01-03,3,240,2000,4.8,3,3.0,True,True,False
2543,2543,Renata Pechová,F,2017-10-20,5,-51,2080,0.0,1,,True,True,False
2544,2544,Renata Šimková,F,2020-02-12,3,200,2000,4.0,0,3.0,True,True,False
2545,2545,Renata Hlaváčková,F,2016-06-09,7,82,2160,1.6400000000000001,2,,True,False,False
2546,2546,Renata Králová,F,2018-03-17,5,166,2080,3.3200000000000003,2,,True,True,False
2547,2547,Renata Vondráčková,F,2018-08-02,5,28,2080,0.56,1,,True,True,False
2548,2548,Renata Zábranská,F,2020-01-18,3,225,2000,4.5,2,,True,True,False
2549,2549,Renata Marečková,F,2019-07-30,4,31,2040,0.62,3,,True,True,False
2550,2550,Renata Rýdlová,F,2018-11-25,4,-87,2040,0.0,1,,True,True,False
2551,2551,Renata Benešová,F,2019-09-01,3,-2,2000,0.0,1,,True,True,False
2552,2552,Renata Kopecká,F,2018-11-02,4,-64,2040,0.0,3,,True,True,False
2553,2553,Renata Křenková,F,2018-10-03,4,-34,2040,0.0,2,,True,True,False
2554,2554,Renata Vlčková,F,2018-03-07,5,176,2080,3.52,1,,True,True,False
2555,2555,Renata Tomášková,F,2019-07-05,4,56,2040,1.12,3,,True,True,False
2556,2556,Renata Havlíčková,F,2021-03-05,2,178,0,3.56,0,,True,False,False
2557,2557,Renata Tesařová,F,2021-07-26,2,35,0,0.7000000000000001,2,,True,False,False
2558,2558,Renata Kočová,F,2018-05-08,5,114,2080,2.2800000000000002,1,,True,True,False
2559,2559,Renata Šťastná,F,2017-04-10,6,142,2120,2.84,3,,True,True,False
2560,2560,Simona Nováková,F,2017-07-03,6,58,2120,1.16,3,,True,True,False
2561,2561,Simona Svobodová,F,2018-04-12,5,140,2080,2.8000000000000003,2,3.0,True,True,False
2562,2562,Simona Novotná,F,2016-11-30,6,-92,2120,0.0,2,,True,True,False
2563,2563,Simona Dvořáková,F,2021-02-26,2,185,0,3.7,0,,True,False,False
2564,2564,Simona Černá,F,2019-04-07,4,145,2040,2.9,3,,True,True,False
2565,2565,Simona Procházková,F,2017-08-02,6,28,2120,0.56,3,,True,True,False
2566,2566,Simona Kučerová,F,2017-06-28,6,63,2120,1.26,1,,False,True,False
2567,2567,Simona Veselá,F,2019-06-20,4,71,2040,1.42,2,,True,True,False
2568,2568,Simona Horáková,F,2019-12-29,3,-121,2000,0.0,1,,True,True,False
2569,2569,Simona Němcová,F,2021-07-06,2,55,0,1.1,1,,True,False,False
2570,2570,Simona Křížová,F,2020-09-02,2,-3,1000,0.0,1,,True,False,False
2571,2571,Simona Malá,F,2020-09-16,2,-17,1000,0.0,1,,True,False,False
2572,2572,Simona Pospíšilová,F,2020-01-10,3,233,2000,4.66,0,,True,True,False
2573,2573,Simona Marešová,F,2018-01-05,5,237,2080,4.74,3,,True,True,False
2574,2574,Simona Růžičková,F,2021-08-18,2,12,0,0.24,1,,True,False,False
2575,2575,Simona Bílá,F,2016-07-27,7,34,2160,0.68,3,,True,False,False
2576,2576,Simona Konečná,F,2021-03-25,2,158,0,3.16,3,,True,False,False
2577,2577,Simona Kadlecová,F,2020-09-29,2,-30,1000,0.0,2,,True,False,False
2578,2578,Simona Tichá,F,2019-08-05,4,25,2040,0.5,3,,True,True,False
2579,2579,Simona Matějová,F,2020-01-23,3,220,2000,4.4,0,3.0,True,True,False
2580,2580,Simona Jelínková,F,2018-08-22,5,8,2080,0.16,3,,True,True,False
2581,2581,Simona Urbanová,F,2017-01-29,6,213,2120,4.26,0,,True,True,False
2582,2582,Simona Hájková,F,2017-03-22,6,161,2120,3.22,3,,True,True,False
2583,2583,Simona Pechová,F,2019-11-07,3,-69,2000,0.0,1,,True,True,False
2584,2584,Simona Šimková,F,2018-04-22,5,130,2080,2.6,2,,True,True,False
2585,2585,Simona Hlaváčková,F,2019-10-02,3,-33,2000,0.0,0,,True,True,True
2586,2586,Simona Králová,F,2016-07-05,7,56,2160,1.12,1,,True,False,False
2587,2587,Simona Vondráčková,F,2018-12-06,4,-98,2040,0.0,2,,True,True,False
2588,2588,Simona Zábranská,F,2020-01-19,3,224,2000,4.48,3,,True,True,False
2589,2589,Simona Marečková,F,2020-10-08,2,-39,1000,0.0,3,,True,False,False
2590,2590,Simona Rýdlová,F,2020-05-13,3,109,2000,2.18,1,,True,True,False
2591,2591,Simona Benešová,F,2019-03-18,4,165,2040,3.3000000000000003,1,,True,True,True
2592,2592,Simona Kopecká,F,2019-04-19,4,133,2040,2.66,2,,True,True,False
2593,2593,Simona Křenková,F,2018-04-17,5,135,2080,2.7,2,,True,True,False
2594,2594,Simona Vlčková,F,2019-01-19,4,223,2040,4.46,3,,True,True,False
2595,2595,Simona Tomášková,F,2018-02-06,5,205,2080,4.1,1,,True,True,False
2596,2596,Simona Havlíčková,F,2020-05-02,3,120,2000,2.4,2,2.0,True,True,False
2597,2597,Simona Tesařová,F,2020-03-27,3,156,2000,3.12,3,,True,True,False
2598,2598,Simona Kočová,F,2017-09-01,5,-2,2080,0.0,3,,True,True,False
2599,2599,Simona Šťastná,F,2018-11-17,4,-79,2040,0.0,2,,True,True,False
2600,2600,Soňa Nováková,F,2018-04-04,5,148,2080,2.96,2,,True,True,False
2601,2601,Soňa Svobodová,F,2019-07-09,4,52,2040,1.04,3,,True,True,False
2602,2602,Soňa Novotná,F,2019-06-16,4,75,2040,1.5,3,,True,True,False
2603,2603,Soňa Dvořáková,F,2019-04-18,4,134,2040,2.68,1,,True,True,False
2604,2604,Soňa Černá,F,2018-09-25,4,-26,2040,0.0,3,,True,True,False
2605,2605,Soňa Procházková,F,2018-07-09,5,52,2080,1.04,1,,True,True,False
2606,2606,Soňa Kučerová,F,2020-10-23,2,-54,1000,0.0,1,,True,False,False
2607,2607,Soňa Veselá,F,2021-02-22,2,189,0,3.7800000000000002,2,,False,False,False
2608,2608,Soňa Horáková,F,2020-12-21,2,-113,1000,0.0,0,,True,False,False
2609,2609,Soňa Němcová,F,2018-09-17,4,-18,2040,0.0,0,,True,True,False
2610,2610,Soňa Křížová,F,2016-10-06,6,-37,2120,0.0,2,,True,True,False
2611,2611,Soňa Malá,F,2021-07-01,2,60,0,1.2,1,2.0,True,False,False
2612,2612,Soňa Pospíšilová,F,2021-01-27,2,215,0,4.3,3,,True,False,False
2613,2613,Soňa Marešová,F,2021-07-21,2,40,0,0.8,1,2.0,True,False,False
2614,2614,Soňa Růžičková,F,2021-08-04,2,26,0,0.52,0,,True,False,False
2615,2615,Soňa Bílá,F,2019-06-21,4,70,2040,1.4000000000000001,2,,True,True,False
2616,2616,Soňa Konečná,F,2019-01-03,4,239,2040,4.78,3,,True,True,False
2617,2617,Soňa Kadlecová,F,2017-01-22,6,220,2120,4.4,1,3.0,True,True,False
2618,2618,Soňa Tichá,F,2021-01-24,2,218,0,4.36,0,,True,False,False
2619,2619,Soňa Matějová,F,2017-11-21,5,-83,2080,0.0,1,,True,True,False
2620,2620,Soňa Jelínková,F,2018-12-31,4,-123,2040,0.0,2,,True,True,False
2621,2621,Soňa Urbanová,F,2019-08-21,4,9,2040,0.18,3,,True,True,False
2622,2622,Soňa Hájková,F,2017-08-15,6,15,2120,0.3,0,,True,True,False
2623,2623,Soňa Pechová,F,2019-05-05,4,117,2040,2.34,3,,True,True,False
2624,2624,Soňa Šimková,F,2018-12-16,4,-108,2040,0.0,1,,True,True,False
2625,2625,Soňa Hlaváčková,F,2020-07-16,3,45,2000,0.9,1,,True,True,False
2626,2626,Soňa Králová,F,2018-11-28,4,-90,2040,0.0,3,,True,True,False
2627,2627,Soňa Vondráčková,F,2020-02-18,3,194,2000,3.88,1,,True,True,False
2628,2628,Soňa Zábranská,F,2018-05-15,5,107,2080,2.14,0,,True,True,False
2629,2629,Soňa Marečková,F,2021-02-24,2,187,0,3.74,1,,True,False,False
2630,2630,Soňa Rýdlová,F,2021-05-10,2,112,0,2.24,1,,True,False,False
2631,2631,Soňa Benešová,F,2019-10-23,3,-54,2000,0.0,3,,True,True,False
2632,2632,Soňa Kopecká,F,2017-10-22,5,-53,2080,0.0,0,,True,True,False
2633,2633,Soňa Křenková,F,2020-05-22,3,100,2000,2.0,0,3.0,True,True,False
2634,2634,Soňa Vlčková,F,2016-06-10,7,81,2160,1.62,2,,True,False,False
2635,2635,Soňa Tomášková,F,2017-06-15,6,76,2120,1.52,0,,True,True,False
2636,2636,Soňa Havlíčková,F,2019-10-18,3,-49,2000,0.0,1,,True,True,False
2637,2637,Soňa Tesařová,F,2018-12-17,4,-109,2040,0.0,3,,True,True,False
2638,2638,Soňa Kočová,F,2020-07-25,3,36,2000,0.72,1,,True,True,False
2639,2639,Soňa Šťastná,F,2020-04-03,3,149,2000,2.98,0,,True,True,False
2640,2640,Tereza Nováková,F,2017-07-01,6,60,2120,1.2,0,1.0,True,True,False
2641,2641,Tereza Svobodová,F,2021-01-18,2,224,0,4.48,0,,True,False,False
2642,2642,Tereza Novotná,F,2021-06-02,2,89,0,1.78,0,,True,False,False
2643,2643,Tereza Dvořáková,F,2020-07-25,3,36,2000,0.72,2,,True,True,False
2644,2644,Tereza Černá,F,2017-03-16,6,167,2120,3.34,3,,True,True,False
2645,2645,Tereza Procházková,F,2019-10-29,3,-60,2000,0.0,1,2.0,True,True,False
2646,2646,Tereza Kučerová,F,2017-11-08,5,-70,2080,0.0,1,,True,True,False
2647,2647,Tereza Veselá,F,2019-03-03,4,180,2040,3.6,1,3.0,True,True,False
2648,2648,Tereza Horáková,F,2017-06-16,6,75,2120,1.5,3,,True,True,False
2649,2649,Tereza Němcová,F,2017-04-05,6,147,2120,2.94,1,,False,True,False
2650,2650,Tereza Křížová,F,2021-07-23,2,38,0,0.76,0,,True,False,False
2651,2651,Tereza Malá,F,2016-11-06,6,-68,2120,0.0,1,,True,True,False
2652,2652,Tereza Pospíšilová,F,2021-03-15,2,168,0,3.36,1,,False,False,False
2653,2653,Tereza Marešová,F,2020-08-17,3,13,2000,0.26,2,,True,True,False
2654,2654,Tereza Růžičková,F,2020-01-27,3,216,2000,4.32,0,,True,True,False
2655,2655,Tereza Bílá,F,2019-08-02,4,28,2040,0.56,3,,True,True,False
2656,2656,Tereza Konečná,F,2016-07-03,7,58,2160,1.16,3,,True,False,False
2657,2657,Tereza Kadlecová,F,2020-03-19,3,164,2000,3.2800000000000002,0,,True,True,False
2658,2658,Tereza Tichá,F,2018-11-26,4,-88,2040,0.0,3,,True,True,False
2659,2659,Tereza Matějová,F,2020-03-08,3,175,2000,3.5,0,,True,True,False
2660,2660,Tereza Jelínková,F,2019-05-24,4,98,2040,1.96,2,,True,True,False
2661,2661,Tereza Urbanová,F,2017-10-22,5,-53,2080,0.0,3,,True,True,False
2662,2662,Tereza Hájková,F,2019-11-20,3,-82,2000,0.0,0,,True,True,False
2663,2663,Tereza Pechová,F,2018-09-20,4,-21,2040,0.0,2,,False,True,False
2664,2664,Tereza Šimková,F,2016-12-03,6,-95,2120,0.0,3,,True,True,False
2665,2665,Tereza Hlaváčková,F,2020-06-08,3,83,2000,1.6600000000000001,2,,True,True,False
2666,2666,Tereza Králová,F,2021-08-17,2,13,0,0.26,3,,True,False,False
2667,2667,Tereza Vondráčková,F,2019-12-25,3,-117,2000,0.0,1,,True,True,False
2668,2668,Tereza Zábranská,F,2019-02-04,4,207,2040,4.14,2,,True,True,False
2669,2669,Tereza Marečková,F,2016-09-21,6,-22,2120,0.0,3,,True,True,False
2670,2670,Tereza Rýdlová,F,2021-07-25,2,36,0,0.72,1,,True,False,False
2671,2671,Tereza Benešová,F,2019-11-15,3,-77,2000,0.0,3,,True,True,False
2672,2672,Tereza Kopecká,F,2017-08-28,6,2,2120,0.04,3,,True,True,False
2673,2673,Tereza Křenková,F,2018-09-30,4,-31,2040,0.0,2,,True,True,False
2674,2674,Tereza Vlčková,F,2018-07-29,5,32,2080,0.64,0,,True,True,False
2675,2675,Tereza Tomášková,F,2018-11-27,4,-89,2040,0.0,3,,True,True,False
2676,2676,Tereza Havlíčková,F,2018-04-10,5,142,2080,2.84,2,,True,True,False
2677,2677,Tereza Tesařová,F,2017-06-05,6,86,2120,1.72,2,,True,True,False
2678,2678,Tereza Kočová,F,2019-04-05,4,147,2040,2.94,3,,False,True,False
2679,2679,Tereza Šťastná,F,2021-03-23,2,160,0,3.2,2,1.0,True,False,False
2680,2680,Veronika Nováková,F,2018-06-14,5,77,2080,1.54,0,,True,True,False
2681,2681,Veronika Svobodová,F,2019-06-13,4,78,2040,1.56,1,,True,True,False
2682,2682,Veronika Novotná,F,2016-12-03,6,-95,2120,0.0,1,,True,True,False
2683,2683,Veronika Dvořáková,F,2017-06-17,6,74,2120,1.48,0,,True,True,False
2684,2684,Veronika Černá,F,2020-11-24,2,-86,1000,0.0,2,,True,False,False
2685,2685,Veronika Procházková,F,2019-08-08,4,22,2040,0.44,0,,True,True,False
2686,2686,Veronika Kučerová,F,2017-05-17,6,105,2120,2.1,3,,False,True,False
2687,2687,Veronika Veselá,F,2017-12-12,5,-104,2080,0.0,1,,True,True,False
2688,2688,Veronika Horáková,F,2021-05-29,2,93,0,1.86,3,,True,False,False
2689,2689,Veronika Němcová,F,2021-04-14,2,138,0,2.7600000000000002,3,,True,False,False
2690,2690,Veronika Křížová,F,2020-05-10,3,112,2000,2.24,0,,True,True,False
2691,2691,Veronika Malá,F,2017-04-19,6,133,2120,2.66,1,,True,True,False
2692,2692,Veronika Pospíšilová,F,2019-01-19,4,223,2040,4.46,0,,True,True,False
2693,2693,Veronika Marešová,F,2017-03-05,6,178,2120,3.56,1,,True,True,False
2694,2694,Veronika Růžičková,F,2018-09-20,4,-21,2040,0.0,1,,False,True,False
2695,2695,Veronika Bílá,F,2020-05-29,3,93,2000,1.86,0,,True,True,False
2696,2696,Veronika Konečná,F,2017-05-07,6,115,2120,2.3000000000000003,1,,True,True,False
2697,2697,Veronika Kadlecová,F,2020-01-20,3,223,2000,4.46,3,,True,True,False
2698,2698,Veronika Tichá,F,2019-01-31,4,211,2040,4.22,3,,True,True,False
2699,2699,Veronika Matějová,F,2018-02-05,5,206,2080,4.12,3,,True,True,False
2700,2700,Veronika Jelínková,F,2019-05-12,4,110,2040,2.2,3,,True,True,False
2701,2701,Veronika Urbanová,F,2016-12-10,6,-102,2120,0.0,2,,True,True,False
2702,2702,Veronika Hájková,F,2016-09-22,6,-23,2120,0.0,1,,True,True,False
2703,2703,Veronika Pechová,F,2021-03-13,2,170,0,3.4,1,,True,False,False
2704,2704,Veronika Šimková,F,2018-05-19,5,103,2080,2.06,0,,True,True,False
2705,2705,Veronika Hlaváčková,F,2021-04-10,2,142,0,2.84,2,,True,False,False
2706,2706,Veronika Králová,F,2020-04-09,3,143,2000,2.86,1,,True,True,False
2707,2707,Veronika Vondráčková,F,2018-08-01,5,29,2080,0.58,3,,True,True,False
2708,2708,Veronika Zábranská,F,2018-04-05,5,147,2080,2.94,2,,False,True,False
2709,2709,Veronika Marečková,F,2019-04-04,4,148,2040,2.96,1,,True,True,False
2710,2710,Veronika Rýdlová,F,2020-09-12,2,-13,1000,0.0,2,,True,False,False
2711,2711,Veronika Benešová,F,2016-08-09,7,21,2160,0.42,0,,False,False,False
2712,2712,Veronika Kopecká,F,2016-09-11,6,-12,2120,0.0,1,,True,True,False
2713,2713,Veronika Křenková,F,2019-11-17,3,-79,2000,0.0,3,,True,True,False
2714,2714,Veronika Vlčková,F,2019-11-27,3,-89,2000,0.0,3,,True,True,False
2715,2715,Veronika Tomášková,F,2021-04-16,2,136,0,2.72,3,,True,False,False
2716,2716,Veronika Havlíčková,F,2018-06-11,5,80,2080,1.6,0,3.0,True,True,False
